HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,Num,Side,Group,GroupSize
0,0,2,-1.1010915748200056,0,-0.33310465947702855,-0.12059545496006954,-0.2835786325139853,-0.08670728906337456,0.0976474477507722,0,5,0.050506094669392175,0,-0.6066886282999167,-0.6487347223401672
1,0,0,0.7816775550935071,0,-0.20895272652689972,0.5900649609124322,-0.2835786325139853,0.03768211251607251,5.2366999836207375,0,2,-0.9646235147642221,1,-0.6063142191952323,-0.6487347223401672
0,0,2,0.4330166051095233,0,-0.33310465947702855,0.6201458250763476,-0.2835786325139853,-0.17111438299228507,-0.19775107653138949,1,4,-0.798726847074682,1,-0.605939810090548,-0.6487347223401672
0,0,2,0.22382003511913298,0,-0.33310465947702855,-0.25031918166695477,-0.28023399859365455,0.2971228643817764,-0.26300328786535954,0,5,0.05248105499902956,0,-0.6048165827764951,-0.6487347223401672
2,0,2,1.5487316450582715,0,2.155990191376774,-0.2810267305009518,0.10774353616470869,-0.1311320753417485,-0.20656894292787192,0,4,-0.8224263710303307,0,-0.6044421736718107,-0.6487347223401672
1,0,2,0.5724809851031168,0,-0.33310465947702855,-0.14566284176333238,-0.2835786325139853,4.519254552278437,2.7103812610285187,0,1,-0.9705483957531342,1,-0.6040677645671264,-0.6487347223401672
0,0,2,0.15408784512233623,0,0.44965813729390575,-0.2804000458308702,0.21978877249578774,-0.217316160721794,-0.25947614130676655,0,6,-0.25166283576512727,1,-0.6036933554624421,-0.022268276961021034
0,0,2,0.5724809851031168,0,0.5874365019092926,-0.2810267305009518,-0.2735447307529931,-0.2706259042558427,1.1804814412388156,0,5,-0.05811672346066383,1,-0.6036933554624421,-0.022268276961021034
1,0,2,0.6422131750999136,0,-0.33310465947702855,1.8064599055407617,0.1679469467306616,-0.2688489128047078,2.8320678172999765,0,2,-0.9902979990495081,0,-0.6033189463577577,-0.022268276961021034
1,0,0,-0.682698434839225,0,-0.33310465947702855,-0.07484747404411485,-0.2835786325139853,2.531689614183986,0.012114143704892553,0,2,-0.9902979990495081,0,-0.6033189463577577,-0.022268276961021034
2,1,2,0.29355222511592977,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,5,0.05445601532866694,0,-0.6029445372530735,-0.6487347223401672
0,0,2,-0.682698434839225,0,-0.33310465947702855,-0.2810267305009518,2.646320681695723,-0.10447720357472413,-0.26300328786535954,1,5,0.05643097565830432,0,-0.6025701281483892,-0.6487347223401672
0,0,2,0.15408784512233623,0,-0.3300765635514157,0.21280078952332634,-0.2835786325139853,-0.1568984513832054,-0.25506720810852535,1,6,-0.24968787543548987,1,-0.6021957190437048,-0.022268276961021034
0,0,2,0.9908741250838974,0,-0.26497250115073834,-0.27601325314029923,-0.2835786325139853,0.26869100116361705,-0.2242046757208368,0,6,-0.24968787543548987,1,-0.6021957190437048,-0.022268276961021034
0,1,2,-0.47350186484883466,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,6,-0.22006347049092914,0,-0.6018213099390205,-0.6487347223401672
0,1,2,-0.33403748485524115,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,6,-0.21808851016129177,0,-0.6014469008343362,-0.6487347223401672
1,0,0,-0.5432340548456314,0,-0.33310465947702855,0.26920240983066773,-0.14644864178042585,0.04923255694844974,1.3101040772671075,0,2,-0.9883230387198707,0,-0.6006980826249676,-0.022268276961021034
1,0,2,-1.0313593848232088,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,2,-0.9883230387198707,0,-0.6006980826249676,-0.022268276961021034
1,0,0,0.08435565512553946,0,0.7691222574460665,1.3176458628771364,-0.2835786325139853,-0.22797810942860372,1.3277398100600724,1,1,-1.000172800697695,0,-0.6003236735202833,-0.022268276961021034
1,1,2,-0.47350186484883466,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,1,-1.000172800697695,0,-0.6003236735202833,-0.022268276961021034
0,0,2,-1.2405559548135991,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,6,-0.2477129151058525,1,-0.5995748553109146,1.2306646137972712
0,1,2,-1.7286812847911763,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,6,-0.2477129151058525,1,-0.5995748553109146,1.2306646137972712
0,0,2,-2.0076100447783634,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,6,-0.2477129151058525,1,-0.5995748553109146,1.2306646137972712
0,0,2,0.08435565512553946,0,0.39212431470726067,-0.2735065144599729,-0.2417707085098513,0.3006768472840463,-0.013457668844906519,0,5,-0.05614176313102645,1,-0.5995748553109146,1.2306646137972712
0,0,1,-0.5432340548456314,0,-0.33310465947702855,-0.26410624440874936,1.6914276974413036,-0.2706259042558427,0.18935325827418956,0,6,-0.2457379547762151,1,-0.5992004462062304,-0.6487347223401672
1,0,2,0.7816775550935071,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,6,0.2578769292813173,1,-0.598826037101546,-0.6487347223401672
0,0,1,1.967124785039052,0,0.4330036097030348,-0.2810267305009518,-0.2819063155538199,-0.11247366510483145,-0.26300328786535954,0,5,0.060380896317579084,0,-0.5980772188921774,-0.6487347223401672
2,0,2,0.4330166051095233,0,1.5261462388492912,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,5,-0.054166802801389066,1,-0.5973284006828088,-0.6487347223401672
1,0,2,0.22382003511913298,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,0,-1.118670420475938,1,-0.5969539915781245,-0.6487347223401672
2,0,2,0.22382003511913298,0,3.627644811224642,-0.2810267305009518,-0.28023399859365455,-0.26618342562800534,-0.26300328786535954,0,5,-0.05219184247175168,1,-0.5965795824734401,-0.6487347223401672
0,0,2,0.08435565512553946,0,-0.33310465947702855,-0.2810267305009518,0.21978877249578774,-0.2706259042558427,0.12233747366092303,0,5,-0.050216882142114304,1,-0.5958307642640714,-0.6487347223401672
0,0,2,2.803911065000613,0,0.5405010150622928,-0.19391756135961338,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,5,0.06433081697685385,0,-0.5950819460547029,-0.6487347223401672
0,1,2,-0.5432340548456314,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,6,-0.24376299444657773,1,-0.5947075369500185,-0.6487347223401672
2,1,1,-0.8221628148328185,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,4,-0.8165014900414185,0,-0.5939587187406499,-0.022268276961021034
2,0,2,-0.8918950048296153,0,1.1733730635153885,-0.2810267305009518,-0.2735447307529931,-0.22797810942860372,-0.26300328786535954,0,4,-0.8165014900414185,0,-0.5939587187406499,-0.022268276961021034
2,1,2,-0.26430529485844434,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,4,-0.7967518867450447,1,-0.5935843096359656,-0.6487347223401672
1,0,2,-0.26430529485844434,0,2.068175409534,1.186668766830088,1.3001055287626095,-0.2697374085302752,-0.019630175322444224,1,4,-0.8145265297117811,0,-0.592835491426597,-0.6487347223401672
1,0,0,1.6184638350550682,0,-0.33310465947702855,-0.27977336116078866,-0.2835786325139853,9.481503179572808,0.451243890249718,0,6,0.2578769292813173,1,-0.5917122641125441,-0.6487347223401672
0,0,2,-1.1010915748200056,0,0.5420150630250992,-0.23277201090467078,-0.2835786325139853,0.001253787767805869,-0.25859435466711833,0,5,-0.04824192181247692,1,-0.5913378550078597,-0.6487347223401672
0,0,2,0.5724809851031168,0,1.3111514281307755,-0.2810267305009518,-0.2835786325139853,-0.23419757950757608,-0.26300328786535954,0,5,0.06630577730649123,0,-0.5909634459031754,-0.6487347223401672
2,0,2,-1.1010915748200056,0,0.817571792255873,-0.27977336116078866,-0.28023399859365455,-0.2706259042558427,-0.26300328786535954,0,5,-0.04429200115320216,1,-0.5890914003797538,0.604198168418125
2,0,2,1.130338505077491,0,4.676880049449512,-0.2810267305009518,-0.2668554629123317,-0.2706259042558427,-0.26300328786535954,0,3,-0.9981978403680576,1,-0.5890914003797538,0.604198168418125
2,0,2,1.8276604050454586,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,4,-0.7947769264154073,1,-0.5890914003797538,0.604198168418125
0,0,2,-0.47350186484883466,0,0.6722231878264537,-0.2810267305009518,-0.2835786325139853,-0.21287368209395657,-0.26300328786535954,0,5,0.06828073763612862,0,-0.5887169912750695,-0.022268276961021034
0,0,2,0.7119453650967104,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,1.2797991368594082,-0.19951464981068598,0,6,-0.20821370851310486,0,-0.5887169912750695,-0.022268276961021034
2,0,2,0.4330166051095233,0,0.7888048809625504,-0.2810267305009518,-0.23173680674885916,-0.2706259042558427,-0.23125896883802274,0,3,-0.9962228800384202,1,-0.5883425821703852,-0.6487347223401672
0,1,1,-0.682698434839225,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,6,-0.20623874818346746,0,-0.5879681730657009,0.604198168418125
0,1,2,-1.5194847148007862,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,6,-0.20623874818346746,0,-0.5879681730657009,0.604198168418125
0,0,2,-0.682698434839225,0,-0.3315906115142221,-0.2810267305009518,-0.2835786325139853,0.12919717224952285,-0.03902948139470559,0,4,-0.8125515693821437,0,-0.5879681730657009,0.604198168418125
0,1,2,-0.5432340548456314,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,6,-0.23981307378730296,1,-0.5875937639610166,-0.6487347223401672
1,0,0,0.5724809851031168,0,-0.33310465947702855,1.0130771132174927,2.475744351758857,0.04567857404617982,-0.26212150122571126,1,3,-1.0060976816866072,0,-0.5872193548563323,-0.6487347223401672
0,0,2,0.4330166051095233,0,2.1029985126785484,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,4,-0.8105766090525064,0,-0.5868449457516479,-0.6487347223401672
0,1,2,-0.47350186484883466,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,6,-0.2378381134576656,1,-0.5864705366469636,-0.6487347223401672
0,0,2,2.3157857350230358,0,0.2407195184266157,0.0028614250459999793,-0.2835786325139853,-0.2644064341768704,-0.26300328786535954,0,6,-0.2042637878538301,0,-0.5860961275422794,-0.6487347223401672
0,1,2,0.8514097450903039,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,6,-0.20228882752419272,0,-0.5853473093329107,-0.6487347223401672
1,1,2,-0.8918950048296153,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,1,-0.9685734354234969,1,-0.5849729002282263,-0.022268276961021034
1,0,2,-0.19457310486164758,0,-0.33310465947702855,-0.2810267305009518,-0.2702000968326624,-0.25196749401892565,5.047997642736013,0,1,-0.9685734354234969,1,-0.5849729002282263,-0.022268276961021034
2,1,2,0.5027487951063201,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,5,0.07223065829540337,0,-0.5842240820188578,-0.6487347223401672
0,1,1,-0.12484091486485083,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,6,-0.20031386719455532,0,-0.5831008547048048,-0.6487347223401672
0,0,0,-0.47350186484883466,0,-0.28011298077880287,-0.2810267305009518,-0.22337522194803236,0.2455901122988626,-0.26300328786535954,0,5,0.07618057895467814,0,-0.5819776273907519,-0.6487347223401672
0,0,2,0.7816775550935071,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,0.4597175821606251,-0.26123971458606304,0,5,-0.03836712016429001,1,-0.5816032182860675,-0.6487347223401672
1,0,0,1.4789994550614747,0,-0.33310465947702855,0.6884544541152389,-0.2835786325139853,1.3144504701565398,-0.26212150122571126,1,2,-0.95869863377531,1,-0.5812288091813832,-0.022268276961021034
1,1,2,1.967124785039052,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,2,-0.95869863377531,1,-0.5812288091813832,-0.022268276961021034
0,0,1,-0.961627194826412,0,-0.3315906115142221,-0.26222619039850464,2.714885677062503,-0.2706259042558427,-0.26300328786535954,1,6,-0.19833890686491795,0,-0.5808544000766989,-0.6487347223401672
1,0,0,-0.4037696748520379,0,-0.33310465947702855,0.08683717083693052,-0.2835786325139853,1.0594521969186734,0.6311283647379597,0,3,-0.9942479197087829,1,-0.5804799909720146,-0.6487347223401672
2,1,0,2.1763213550294425,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,3,-0.9922729593791455,1,-0.5801055818673303,-0.6487347223401672
0,0,2,3.0828398249878,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.13468605824401844,0.22727008377906405,0,6,-0.19636394653528055,0,-0.579731172762646,-0.6487347223401672
0,0,2,0.4330166051095233,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,6,-0.19438898620564318,0,-0.5789823545532773,-0.6487347223401672
1,0,2,-0.05510872486805407,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,0,-1.1423699444315865,0,-0.5786079454485931,-0.6487347223401672
1,0,2,-0.12484091486485083,1,-0.33310465947702855,3.487228190699536,-0.2835786325139853,0.4579405907094901,-0.23566790203626398,1,1,-0.9646235147642221,1,-0.5778591272392244,-0.6487347223401672
1,0,2,-1.0313593848232088,0,-0.33310465947702855,0.31181696739621456,-0.2835786325139853,6.712950498704543,0.07560278175956611,0,6,0.2578769292813173,1,-0.57748471813454,-0.022268276961021034
1,1,2,-0.19457310486164758,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,3,-0.9902979990495081,1,-0.57748471813454,-0.022268276961021034
0,0,2,-0.47350186484883466,0,-0.33310465947702855,-0.2810267305009518,-0.11300230257711867,-0.2324205880564411,0.35424735988841116,0,6,-0.1924140258760058,0,-0.5771103090298557,-0.6487347223401672
2,0,0,-0.47350186484883466,0,3.041708249618547,-0.2810267305009518,1.972376946749084,-0.16311792146217777,-0.26300328786535954,1,4,-0.808601648722869,0,-0.5767358999251715,-0.6487347223401672
2,0,1,2.943375444994207,0,1.0658756581561306,0.5236363858837857,-0.2668554629123317,-0.2626294427257354,-0.26300328786535954,0,5,-0.03639215983465263,1,-0.5759870817158028,-0.6487347223401672
2,0,0,-0.26430529485844434,0,-0.32553441966299634,-0.2804000458308702,0.7749980032706869,-0.2706259042558427,-0.09722739961148968,1,3,-0.9883230387198707,1,-0.5756126726111185,-0.6487347223401672
2,1,2,-0.12484091486485083,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,4,-0.7908270057561325,1,-0.5744894452970656,-0.6487347223401672
0,0,2,-1.9378778547815667,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,6,-0.23388819279839082,1,-0.5741150361923812,0.604198168418125
0,0,2,1.6184638350550682,0,0.891760142433389,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,5,-0.03441719950501525,1,-0.5741150361923812,0.604198168418125
0,1,2,-2.0076100447783634,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,6,-0.23388819279839082,1,-0.5741150361923812,0.604198168418125
1,1,0,0.08435565512553946,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,1,-0.9922729593791455,0,-0.5733662179830126,-0.6487347223401672
1,0,2,1.6184638350550682,1,-0.33310465947702855,4.389027430946917,-0.2835786325139853,0.7582521459512981,6.772772309887978,0,1,-0.9902979990495081,0,-0.5729918088783283,-0.6487347223401672
0,0,2,-1.1708237648168023,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,6,-0.1904390655463684,0,-0.572617399773644,-0.022268276961021034
0,1,2,-0.47350186484883466,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,6,-0.1904390655463684,0,-0.572617399773644,-0.022268276961021034
0,0,2,-0.33403748485524115,0,0.4542002811823251,-0.2810267305009518,-0.2835786325139853,-0.0973692377701843,-0.26300328786535954,1,6,-0.18648914488709364,0,-0.5703709451455381,-0.6487347223401672
2,0,2,-0.47350186484883466,0,1.4428736008949365,-0.2810267305009518,-0.2835786325139853,-0.2626294427257354,-0.26300328786535954,0,3,-1.0041227213569697,0,-0.5699965360408538,-0.6487347223401672
0,1,1,-0.961627194826412,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,6,-0.22796331180947868,1,-0.5696221269361694,-0.6487347223401672
2,1,2,-0.5432340548456314,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,3,-1.0021477610273324,0,-0.5692477178314852,-0.022268276961021034
2,1,0,1.8973925950422554,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,3,-1.0021477610273324,0,-0.5692477178314852,-0.022268276961021034
2,0,2,1.4789994550614747,0,2.0863439850876775,-0.2810267305009518,-0.02436950368835466,-0.24752501539108826,-0.26300328786535954,0,3,-1.000172800697695,0,-0.5688733087268009,-0.6487347223401672
0,0,2,-0.6129662448424282,0,-0.1408205682006095,-0.2810267305009518,0.8134612933544901,-0.2706259042558427,-0.24448576843274641,0,5,0.08210545994359028,0,-0.5681244905174322,-0.6487347223401672
0,0,2,0.22382003511913298,0,-0.33310465947702855,-0.2810267305009518,-0.20497973538621342,0.49081493255548686,-0.24272219515344992,0,5,0.08408042027322767,0,-0.5677500814127479,-0.6487347223401672
0,1,2,-0.05510872486805407,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,6,-0.18451418455745627,0,-0.5673756723080636,-0.6487347223401672
0,0,2,3.1525720149845973,0,0.531416727285454,-0.2810267305009518,-0.2835786325139853,-0.024512588273651024,-0.26300328786535954,0,6,-0.2240133911502039,1,-0.5670012632033793,-0.6487347223401672
2,1,2,-0.26430529485844434,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,4,-0.7888520454264951,1,-0.566626854098695,-0.022268276961021034
2,0,2,0.15408784512233623,0,0.7131024828222279,-0.27914667649070707,-0.16986107922274088,-0.016516126743543712,-0.26300328786535954,0,4,-0.7888520454264951,1,-0.566626854098695,-0.022268276961021034
0,1,1,-1.5892169047975828,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,6,-0.22203843082056654,1,-0.5662524449940106,-0.6487347223401672
0,1,2,-0.8221628148328185,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,6,-0.1825392242278189,0,-0.565503626784642,-0.6487347223401672
2,1,2,-1.1708237648168023,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,5,0.08803034093250243,0,-0.5651292176799577,0.604198168418125
2,0,2,1.2698028850710845,0,1.3777695384942592,-0.27601325314029923,0.21644413857545702,-0.2706259042558427,-0.26300328786535954,1,5,0.08803034093250243,0,-0.5651292176799577,0.604198168418125
2,1,2,1.2000706950742877,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,5,0.08803034093250243,0,-0.5651292176799577,0.604198168418125
1,0,0,0.15408784512233623,0,-0.12265199264693212,2.236992273886801,-0.2618385120318356,-0.06449489592418758,0.7422334813336384,1,1,-0.9626485544345847,1,-0.564380399470589,-0.022268276961021034
1,0,2,0.5027487951063201,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,1,-0.9626485544345847,1,-0.564380399470589,-0.022268276961021034
0,0,0,-0.961627194826412,0,-0.2392336857830287,-0.24530570430630222,4.141372044083554,0.7102733767706542,0.012114143704892553,0,6,-0.1805642638981815,0,-0.5636315812612205,-0.6487347223401672
2,0,2,0.6422131750999136,0,1.0083418355694855,-0.2810267305009518,0.7499132488682065,-0.2706259042558427,-0.26300328786535954,0,5,-0.03046727884574048,1,-0.5628827630518518,-0.6487347223401672
0,1,0,1.3395350750678812,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,6,-0.22006347049092914,1,-0.5625083539471675,0.604198168418125
0,1,2,-0.5432340548456314,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,6,-0.22006347049092914,1,-0.5625083539471675,0.604198168418125
0,1,2,-1.7286812847911763,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,6,-0.22006347049092914,1,-0.5625083539471675,0.604198168418125
2,1,2,0.15408784512233623,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,5,0.09000530126213982,0,-0.5621339448424831,-0.6487347223401672
0,0,1,0.15408784512233623,0,-0.33310465947702855,-0.19329087668953182,0.3753142497911661,-0.2706259042558427,-0.26300328786535954,0,6,-0.17858930356854413,0,-0.5617595357377989,-0.6487347223401672
1,0,1,2.3157857350230358,1,-0.33310465947702855,2.5472011855771792,-0.2835786325139853,-0.195103767582607,1.004124113309167,1,2,-0.9567236734456726,1,-0.5613851266331146,-0.6487347223401672
0,1,2,0.014623465128742697,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,6,-0.17661434323890673,0,-0.5606363084237459,-0.6487347223401672
0,0,2,0.08435565512553946,0,-0.33310465947702855,-0.2785199918206255,2.39881777159125,0.3317741976789081,1.2192800533833383,0,6,0.2578769292813173,1,-0.5598874902143773,-0.6487347223401672
2,0,2,-0.19457310486164758,0,1.0477070826024533,-0.2810267305009518,-0.21166900322687485,-0.2706259042558427,-0.26300328786535954,0,4,-0.7849021247672203,1,-0.5591386720050087,-0.6487347223401672
2,0,2,0.9908741250838974,0,-0.28314107670441574,0.41898004598016325,-0.1849119318642291,-0.2706259042558427,-0.24889470163098762,0,5,-0.024542397856828338,1,-0.55838985379564,-0.022268276961021034
2,0,2,0.22382003511913298,0,1.3126654760935819,-0.2810267305009518,-0.1648441283422448,-0.2706259042558427,-0.26300328786535954,0,5,-0.024542397856828338,1,-0.55838985379564,-0.022268276961021034
2,1,0,-0.33403748485524115,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,5,-0.022567437527190957,1,-0.5580154446909558,-0.6487347223401672
2,1,2,1.409267265064678,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,5,0.09593018225105196,0,-0.5572666264815871,-0.6487347223401672
0,0,2,-0.5432340548456314,0,-0.30736584410931894,-0.013432376376120872,-0.23173680674885916,-0.042282502785000606,-0.26300328786535954,1,5,-0.01861751686791619,1,-0.5565178082722184,-0.6487347223401672
0,0,2,-0.7524306248360217,0,-0.33310465947702855,0.1764530786585952,-0.15146559266092194,-0.2706259042558427,-0.26300328786535954,1,6,-0.21611354983165437,1,-0.5557689900628499,-0.022268276961021034
0,1,2,-0.7524306248360217,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,6,-0.21611354983165437,1,-0.5557689900628499,-0.022268276961021034
0,1,2,-1.0313593848232088,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,6,-0.21216362917237963,1,-0.5546457627487968,-0.6487347223401672
2,0,2,-0.5432340548456314,0,1.9485656204722905,-0.2810267305009518,-0.2785616816334892,-0.2688489128047078,0.7916135331539401,0,3,-0.9942479197087829,0,-0.552399308120691,-0.6487347223401672
2,1,0,-0.26430529485844434,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,5,0.09988010291032673,0,-0.5520248990160067,-0.6487347223401672
1,0,0,1.8973925950422554,0,-0.33310465947702855,-0.07860758206460428,1.3402411358065782,-0.21909315217292893,3.4757720642431944,0,4,-0.7809522041079456,1,-0.551276080806638,-0.6487347223401672
0,0,2,-2.0076100447783634,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,6,-0.2042637878538301,1,-0.5509016717019537,0.604198168418125
0,0,2,1.8276604050454586,0,-0.33310465947702855,-0.2810267305009518,-0.27521704771315847,-0.2706259042558427,1.8612207270472598,0,5,-0.014667596208641429,1,-0.5509016717019537,0.604198168418125
0,1,2,-1.0313593848232088,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,6,-0.2042637878538301,1,-0.5509016717019537,0.604198168418125
2,0,2,-1.1010915748200056,0,1.1915416390690658,-0.2810267305009518,-0.04610962417050433,-0.008519665213436401,-0.26300328786535954,0,5,0.10383002356960148,0,-0.5505272625972695,-0.022268276961021034
2,0,0,0.9908741250838974,0,-0.32704846762580275,-0.2810267305009518,2.7834506724292827,-0.2697374085302752,-0.20480536964857543,0,5,0.10383002356960148,0,-0.5505272625972695,-0.022268276961021034
0,1,2,0.7119453650967104,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,0,6,-0.172664422579632,0,-0.5501528534925851,-0.6487347223401672
2,1,2,-0.12484091486485083,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,5,0.10580498389923887,0,-0.5494040352832165,-0.6487347223401672
0,0,2,-0.33403748485524115,0,-0.33310465947702855,-0.27663993781038076,0.6328510616566314,-0.2670719213535728,-0.26300328786535954,1,5,0.10777994422887625,0,-0.5486552170738479,-0.6487347223401672
0,0,2,-0.19457310486164758,0,-0.019696731176093565,-0.06168709597240186,-0.15982717746174874,-0.2706259042558427,-0.26035792794641477,1,5,-0.010717675549366664,1,-0.5482808079691636,-0.6487347223401672
0,1,0,-0.47350186484883466,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,1,6,-0.20031386719455532,1,-0.5475319897597949,-0.6487347223401672
0,0,2,-0.19457310486164758,0,-0.33310465947702855,-0.2810267305009518,1.97739389762958,-0.26618342562800534,-0.26300328786535954,0,5,0.10975490455851364,0,-0.5471575806551106,-0.6487347223401672
